source_dataset,source_split,sample_id,label_source,text,audio_path,image_path,depression,anxiety,stress,sleep_disorder,burnout,loneliness,substance_abuse
RAVDESS,full,ravdess-03-01-07-02-02-01-15,ravdess_emotion_intensity_proxy,RAVDESS disgust speech clip statement 02 repetition 01 actor 15,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_15\03-01-07-02-02-01-15.wav,,0.22,0.33,0.59,0.3,0.45,0.1,0.76
RAVDESS,full,ravdess-03-01-04-02-02-02-05,ravdess_emotion_intensity_proxy,RAVDESS sad speech clip statement 02 repetition 02 actor 05,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_05\03-01-04-02-02-02-05.wav,,0.8,0.33,0.39,0.64,0.39,0.7,0.34
MELD,test,meld-test-dia254-utt6,meld_emotion_sentiment_keyword_proxy,"All right, all right.",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia70-utt7,meld_emotion_sentiment_keyword_proxy,We’re not throwing it away! I built that canoe!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia201-utt1,meld_emotion_sentiment_keyword_proxy,What?!,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
RAVDESS,full,ravdess-03-01-07-02-02-02-05,ravdess_emotion_intensity_proxy,RAVDESS disgust speech clip statement 02 repetition 02 actor 05,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_05\03-01-07-02-02-02-05.wav,,0.22,0.33,0.59,0.3,0.45,0.1,0.76
MELD,test,meld-test-dia70-utt10,meld_emotion_sentiment_keyword_proxy,No ... the leather sticks to my ass.,,,0.3,0.38,0.66,0.3,0.49,0.17,0.33
MELD,train,meld-train-dia997-utt7,meld_emotion_sentiment_keyword_proxy,"Oh please, he didn’t hear it! He didn’t hear it!!",,,0.4,0.98,0.86,0.58,0.33,0.21,0.41
MELD,test,meld-test-dia25-utt5,meld_emotion_sentiment_keyword_proxy,Oh God!,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
RAVDESS,full,ravdess-03-01-06-01-02-01-02,ravdess_emotion_intensity_proxy,RAVDESS fearful speech clip statement 02 repetition 01 actor 02,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_02\03-01-06-01-02-01-02.wav,,0.32,0.92,0.8,0.48,0.22,0.12,0.4
MELD,dev,meld-dev-dia29-utt8,meld_emotion_sentiment_keyword_proxy,"You know, Rachel, when you ran out of your wedding, I was there for you.",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,dev,meld-dev-dia72-utt5,meld_emotion_sentiment_keyword_proxy,What?! I didn't touch a guitar!,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,dev,meld-dev-dia26-utt16,meld_emotion_sentiment_keyword_proxy,"Ok, Monica. I just have to know one thing. Did you go with her to",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia298-utt4,meld_emotion_sentiment_keyword_proxy,Hey! It’s starting to snow.,,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
RAVDESS,full,ravdess-03-01-05-01-01-02-07,ravdess_emotion_intensity_proxy,RAVDESS angry speech clip statement 01 repetition 02 actor 07,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_07\03-01-05-01-01-02-07.wav,,0.26,0.4,0.84,0.22,0.64,0.12,0.5
RAVDESS,full,ravdess-03-01-07-01-01-01-24,ravdess_emotion_intensity_proxy,RAVDESS disgust speech clip statement 01 repetition 01 actor 24,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_24\03-01-07-01-01-01-24.wav,,0.22,0.28,0.54,0.18,0.4,0.1,0.5
MELD,train,meld-train-dia324-utt1,meld_emotion_sentiment_keyword_proxy,Ehh?,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
RAVDESS,full,ravdess-03-01-06-02-02-01-21,ravdess_emotion_intensity_proxy,RAVDESS fearful speech clip statement 02 repetition 01 actor 21,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_21\03-01-06-02-02-01-21.wav,,0.32,0.97,0.85,0.6,0.27,0.12,0.66
MELD,train,meld-train-dia319-utt8,meld_emotion_sentiment_keyword_proxy,There’s one thing missing.,,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia1026-utt14,meld_emotion_sentiment_keyword_proxy,This bicep?,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,train,meld-train-dia1016-utt3,meld_emotion_sentiment_keyword_proxy,"Y'know I don’t, I don’t need them, huh, I’ve got you guys now as friends, you and Susan.",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia175-utt4,meld_emotion_sentiment_keyword_proxy,"No seriously, y’know the contracts I gave you, did you overnight them?",,,0.4,0.98,0.86,0.58,0.33,0.21,0.41
MELD,train,meld-train-dia163-utt8,meld_emotion_sentiment_keyword_proxy,That-that he’s a-a complex fellow who’s unlikely to take a wife!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia1005-utt21,meld_emotion_sentiment_keyword_proxy,"Now, if after dinner you still really need to bust someone, I know a hot dog vendor who picks his nose.",,,0.3,0.38,0.66,0.3,0.49,0.17,0.33
MELD,train,meld-train-dia338-utt15,meld_emotion_sentiment_keyword_proxy,Yes.,,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,test,meld-test-dia274-utt2,meld_emotion_sentiment_keyword_proxy,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia69-utt6,meld_emotion_sentiment_keyword_proxy,"Ok, you weren't there.",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia786-utt2,meld_emotion_sentiment_keyword_proxy,It’s just so frustrating! Why doesn’t she want my breast?!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia518-utt3,meld_emotion_sentiment_keyword_proxy,Because I sure as hell can’t figure it out!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia412-utt14,meld_emotion_sentiment_keyword_proxy,What kind of profit is that?! And you call yourself an accountant.,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia204-utt1,meld_emotion_sentiment_keyword_proxy,This woman's living my life.,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia7-utt4,meld_emotion_sentiment_keyword_proxy,"So you can like, bite, and pull people’s hair and stuff?",,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,train,meld-train-dia646-utt9,meld_emotion_sentiment_keyword_proxy,Hypothetically!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,dev,meld-dev-dia91-utt4,meld_emotion_sentiment_keyword_proxy,What is the big deal?,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,dev,meld-dev-dia14-utt5,meld_emotion_sentiment_keyword_proxy,"Okay Bob listen uhh, I’m the reason you didn’t get the job up here.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
RAVDESS,full,ravdess-03-01-06-02-01-02-06,ravdess_emotion_intensity_proxy,RAVDESS fearful speech clip statement 01 repetition 02 actor 06,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_06\03-01-06-02-01-02-06.wav,,0.32,0.97,0.85,0.6,0.27,0.12,0.66
MELD,dev,meld-dev-dia58-utt2,meld_emotion_sentiment_keyword_proxy,"Yeah, I know but",,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,train,meld-train-dia798-utt4,meld_emotion_sentiment_keyword_proxy,"Oh, I am so sorry.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia874-utt13,meld_emotion_sentiment_keyword_proxy,Wait a minute!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia0-utt0,meld_emotion_sentiment_keyword_proxy,Why do all you’re coffee mugs have numbers on the bottom?,,,0.06,0.37,0.3,0.08,0.08,0.03,0.01
MELD,test,meld-test-dia77-utt3,meld_emotion_sentiment_keyword_proxy,"No it’s not! You want it, you’re gonna have to win it!",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
RAVDESS,full,ravdess-03-01-07-02-01-02-21,ravdess_emotion_intensity_proxy,RAVDESS disgust speech clip statement 01 repetition 02 actor 21,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_21\03-01-07-02-01-02-21.wav,,0.22,0.33,0.59,0.3,0.45,0.1,0.76
MELD,dev,meld-dev-dia69-utt11,meld_emotion_sentiment_keyword_proxy,"Ah, I-I never should have said what I said.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia913-utt0,meld_emotion_sentiment_keyword_proxy,You're driving me crazy with that!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia254-utt11,meld_emotion_sentiment_keyword_proxy,"Okay, hating this.",,,0.3,0.38,0.66,0.3,0.49,0.17,0.33
MELD,test,meld-test-dia169-utt6,meld_emotion_sentiment_keyword_proxy,I can and I will!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
RAVDESS,full,ravdess-03-01-06-02-02-01-15,ravdess_emotion_intensity_proxy,RAVDESS fearful speech clip statement 02 repetition 01 actor 15,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_15\03-01-06-02-02-01-15.wav,,0.32,0.97,0.85,0.6,0.27,0.12,0.66
MELD,test,meld-test-dia113-utt16,meld_emotion_sentiment_keyword_proxy,"Baking it didn't help, huh?",,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,test,meld-test-dia125-utt14,meld_emotion_sentiment_keyword_proxy,Like they’re taking it off the air?,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,test,meld-test-dia196-utt3,meld_emotion_sentiment_keyword_proxy,"Well, I don't know what else to do.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia705-utt8,meld_emotion_sentiment_keyword_proxy,"You know, I knew a girl in high school who did that. She was",,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,test,meld-test-dia227-utt0,meld_emotion_sentiment_keyword_proxy,"Okay, Ben, I won’t tell your daddy that you had ice cream for dinner, if you don’t tell about our little bonking incident.",,,0.4,0.98,0.86,0.58,0.33,0.21,0.41
MELD,train,meld-train-dia438-utt9,meld_emotion_sentiment_keyword_proxy,Ha-ha,,,0.0,0.0,0.0,0.0,0.01,0.0,0.0
MELD,train,meld-train-dia754-utt0,meld_emotion_sentiment_keyword_proxy,"It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia908-utt16,meld_emotion_sentiment_keyword_proxy,Oh no! No! No!,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,train,meld-train-dia871-utt6,meld_emotion_sentiment_keyword_proxy,"And he’ll bring you some cold soda, if want you need him for is that you’re really hot.",,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,train,meld-train-dia445-utt15,meld_emotion_sentiment_keyword_proxy,This is unacceptable Rachel!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia905-utt2,meld_emotion_sentiment_keyword_proxy,"Yeah, we-we feel kinda responsible.",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
RAVDESS,full,ravdess-03-01-06-01-01-02-01,ravdess_emotion_intensity_proxy,RAVDESS fearful speech clip statement 01 repetition 02 actor 01,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_01\03-01-06-01-01-02-01.wav,,0.32,0.92,0.8,0.48,0.22,0.12,0.4
MELD,train,meld-train-dia115-utt3,meld_emotion_sentiment_keyword_proxy,"All right, Jester man, look we wanna see the king.",,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,train,meld-train-dia329-utt9,meld_emotion_sentiment_keyword_proxy,"Yeah, I’m just mad!",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
RAVDESS,full,ravdess-03-01-05-01-01-02-04,ravdess_emotion_intensity_proxy,RAVDESS angry speech clip statement 01 repetition 02 actor 04,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_04\03-01-05-01-01-02-04.wav,,0.26,0.4,0.84,0.22,0.64,0.12,0.5
MELD,train,meld-train-dia484-utt2,meld_emotion_sentiment_keyword_proxy,Any minute now.,,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,train,meld-train-dia387-utt4,meld_emotion_sentiment_keyword_proxy,"Ross, Joey. Joey, Ross.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia661-utt9,meld_emotion_sentiment_keyword_proxy,"Not like that, I won't!  Kip would have liked the birds!",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia759-utt8,meld_emotion_sentiment_keyword_proxy,Who's party is it?,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia505-utt12,meld_emotion_sentiment_keyword_proxy,"Phoebe, you said it was urgent!",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia1012-utt9,meld_emotion_sentiment_keyword_proxy,Go!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia886-utt16,meld_emotion_sentiment_keyword_proxy,"Phoebe, they didn’t make you pay for those knives, did they?",,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,train,meld-train-dia561-utt11,meld_emotion_sentiment_keyword_proxy,"Oh my god, what were you thinking?",,,0.3,0.38,0.66,0.3,0.49,0.17,0.33
MELD,dev,meld-dev-dia13-utt12,meld_emotion_sentiment_keyword_proxy,"Oh God, kindergarten flashback.",,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,train,meld-train-dia450-utt13,meld_emotion_sentiment_keyword_proxy,I know.  I need more pie.,,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
RAVDESS,full,ravdess-03-01-07-02-02-01-07,ravdess_emotion_intensity_proxy,RAVDESS disgust speech clip statement 02 repetition 01 actor 07,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_07\03-01-07-02-02-01-07.wav,,0.22,0.33,0.59,0.3,0.45,0.1,0.76
MELD,train,meld-train-dia1009-utt7,meld_emotion_sentiment_keyword_proxy,"No, no, that's not what we ordered... We ordered a fat-free crust with extra cheese.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,train,meld-train-dia533-utt1,meld_emotion_sentiment_keyword_proxy,"Now, he doesn’t get in until 10, so he’s no problem, but his assistant, Betty, she comes in early to eat her breakfast at her desk.",,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,train,meld-train-dia986-utt7,meld_emotion_sentiment_keyword_proxy,Hey guys!,,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,train,meld-train-dia182-utt3,meld_emotion_sentiment_keyword_proxy,"Well, you should be, this is all your fault! You meddled in our relationship!!",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia902-utt0,meld_emotion_sentiment_keyword_proxy,I’m telling you it’s like watching Bambi learn how to walk.,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia240-utt16,meld_emotion_sentiment_keyword_proxy,Which one? Was it bald or was it tall?,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,train,meld-train-dia943-utt1,meld_emotion_sentiment_keyword_proxy,"Oh, maybe these’ll taste a little like your grandmother’s.",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia655-utt11,meld_emotion_sentiment_keyword_proxy,"Well I-I-I don’t care how hot it is it’s-it’s uh, it’s wrong.",,,0.0,0.0,0.0,0.0,0.01,0.0,0.0
MELD,train,meld-train-dia263-utt7,meld_emotion_sentiment_keyword_proxy,Well you should be embarrassed.,,,0.3,0.38,0.66,0.3,0.49,0.17,0.33
MELD,train,meld-train-dia182-utt4,meld_emotion_sentiment_keyword_proxy,You had no relationship!!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia728-utt10,meld_emotion_sentiment_keyword_proxy,Wow! Could everyone totally see up his robe?,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
RAVDESS,full,ravdess-03-01-06-02-01-01-08,ravdess_emotion_intensity_proxy,RAVDESS fearful speech clip statement 01 repetition 01 actor 08,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_08\03-01-06-02-01-01-08.wav,,0.32,0.97,0.85,0.6,0.27,0.12,0.66
MELD,train,meld-train-dia682-utt12,meld_emotion_sentiment_keyword_proxy,Yeah.,,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,train,meld-train-dia666-utt2,meld_emotion_sentiment_keyword_proxy,You guys got anything to eat? I just went down to Johnos for some chicken and it was closed!,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
RAVDESS,full,ravdess-03-01-04-02-01-02-07,ravdess_emotion_intensity_proxy,RAVDESS sad speech clip statement 01 repetition 02 actor 07,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_07\03-01-04-02-01-02-07.wav,,0.8,0.33,0.39,0.64,0.39,0.7,0.34
MELD,train,meld-train-dia679-utt13,meld_emotion_sentiment_keyword_proxy,I can’t even use Chandler’s computer except to find porn!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia448-utt10,meld_emotion_sentiment_keyword_proxy,"So I guess I’ll just stumble across the hall and sleep with the first guy I find in there!""",,,0.34,0.52,0.9,0.71,0.71,0.23,0.55
MELD,train,meld-train-dia10-utt3,meld_emotion_sentiment_keyword_proxy,Look!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia102-utt2,meld_emotion_sentiment_keyword_proxy,How could you not tell me that she has hair?,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,dev,meld-dev-dia108-utt4,meld_emotion_sentiment_keyword_proxy,Ow!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,dev,meld-dev-dia72-utt0,meld_emotion_sentiment_keyword_proxy,"Tiger!  Dragon! Iceberg!!  Joseph, did you even study at all last night?",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia445-utt13,meld_emotion_sentiment_keyword_proxy,Stay calm?!!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia632-utt0,meld_emotion_sentiment_keyword_proxy,Is he crazy?! You just had Ross’s baby!,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,train,meld-train-dia693-utt5,meld_emotion_sentiment_keyword_proxy,Why don’t you tell me something I don’t know!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.9
RAVDESS,full,ravdess-01-01-06-02-02-02-04,ravdess_emotion_intensity_proxy,RAVDESS fearful speech clip statement 02 repetition 02 actor 04,,D:\Project\Rural Mental Heath Screening AI\data\ravdess_frames\01-01-06-02-02-02-04.jpg,0.32,0.97,0.85,0.6,0.27,0.12,0.66
MELD,train,meld-train-dia455-utt17,meld_emotion_sentiment_keyword_proxy,Bye.  What a manipulative bitch.,,,0.3,0.38,0.66,0.3,0.49,0.17,0.33
MELD,train,meld-train-dia559-utt2,meld_emotion_sentiment_keyword_proxy,"Then I look down, and I realize there's a phone... there.",,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,test,meld-test-dia204-utt2,meld_emotion_sentiment_keyword_proxy,What?,,,0.2,0.5,0.44,0.26,0.17,0.13,0.21
MELD,train,meld-train-dia231-utt10,meld_emotion_sentiment_keyword_proxy,"Don’t yell at me okay, this is the most I’ve seen you all week.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
MELD,dev,meld-dev-dia105-utt10,meld_emotion_sentiment_keyword_proxy,Y’know what Greg?,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia782-utt9,meld_emotion_sentiment_keyword_proxy,"So-so that’s-that’s what I’m doing, now.",,,0.4,0.98,0.86,0.58,0.33,0.21,0.41
MELD,dev,meld-dev-dia7-utt5,meld_emotion_sentiment_keyword_proxy,Yes! She’s gonna help us take care of the baby! Woo-hoo.,,,0.0,0.0,0.0,0.0,0.01,0.0,0.0
MELD,train,meld-train-dia828-utt13,meld_emotion_sentiment_keyword_proxy,"No suds? Excuse me, hold on a second.  That's my friend's machine.",,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,test,meld-test-dia270-utt6,meld_emotion_sentiment_keyword_proxy,Kinda like a big face without skin.,,,0.16,0.12,0.12,0.1,0.1,0.1,0.05
MELD,train,meld-train-dia421-utt4,meld_emotion_sentiment_keyword_proxy,Take a couple deep breaths.,,,0.4,0.98,0.86,0.58,0.33,0.21,0.41
MELD,train,meld-train-dia932-utt8,meld_emotion_sentiment_keyword_proxy,Well hello !,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,dev,meld-dev-dia51-utt6,meld_emotion_sentiment_keyword_proxy,Pizza!! We like Pizza!! Get out!!!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
RAVDESS,full,ravdess-03-01-04-02-02-02-02,ravdess_emotion_intensity_proxy,RAVDESS sad speech clip statement 02 repetition 02 actor 02,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_02\03-01-04-02-02-02-02.wav,,0.8,0.33,0.39,0.64,0.39,0.7,0.34
MELD,test,meld-test-dia196-utt16,meld_emotion_sentiment_keyword_proxy,It-it is broken!,,,0.34,0.52,0.9,0.38,0.71,0.23,0.55
MELD,train,meld-train-dia947-utt6,meld_emotion_sentiment_keyword_proxy,"I’m torn, between my integrity and my desire to avoid a beating. But I must be honest, your soap is abysmal.",,,0.3,0.38,0.66,0.3,0.49,0.17,0.33
MELD,train,meld-train-dia20-utt14,meld_emotion_sentiment_keyword_proxy,"She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that’s a",,,0.0,0.0,0.0,0.0,0.01,0.0,0.0
MELD,dev,meld-dev-dia77-utt16,meld_emotion_sentiment_keyword_proxy,"Since Rachel and I we’re doing really, we’re doing really well right now.",,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
RAVDESS,full,ravdess-03-01-07-01-01-01-07,ravdess_emotion_intensity_proxy,RAVDESS disgust speech clip statement 01 repetition 01 actor 07,D:\Project\Rural Mental Heath Screening AI\data\public_datasets\RAVDESS\extracted\audio_speech\Actor_07\03-01-07-01-01-01-07.wav,,0.22,0.28,0.54,0.18,0.4,0.1,0.5
MELD,train,meld-train-dia384-utt1,meld_emotion_sentiment_keyword_proxy,"Oh, it’s you. I see you everywhere. I’m Jim, Jim Nelson.",,,0.06,0.37,0.3,0.08,0.08,0.03,0.01
RAVDESS,full,ravdess-01-01-06-02-02-01-01,ravdess_emotion_intensity_proxy,RAVDESS fearful speech clip statement 02 repetition 01 actor 01,,D:\Project\Rural Mental Heath Screening AI\data\ravdess_frames\01-01-06-02-02-01-01.jpg,0.32,0.97,0.85,0.6,0.27,0.12,0.66
MELD,train,meld-train-dia126-utt9,meld_emotion_sentiment_keyword_proxy,I’m sorry. I’m so sorry.,,,0.88,0.4,0.48,0.62,0.43,0.77,0.25
